Tipo_Entidad;Nombre_Tipo_Entidad;Codigo_Entidad;Nombre_Entidad;Fecha_Corte;Tipo_de_persona;Sexo;Tamaño_de_empresa;Tipo_de_crédito;Tipo_de_garantía;Producto de crédito;Plazo de crédito;Tasa_efectiva_promedio_ponderada;margen_adicional;Montos_desembolsados;Numero_de_creditos_desembolsados;Grupo_Etnico;Antiguedad_de_la_empresa;Tipo_de_Tasa;Rango_monto_desembolsado;Clase_deudor;Codigo_CIIU;Codigo_Municipio
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;98,800,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8299;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.67;0;119,500,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76892
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.85;0;129,090,430;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4642;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.05;0;149,660,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;113,450,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;1410;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.75;0;186,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;8299;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.9;0;100,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;66001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;15.5;0;50,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;7490;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.42;0;1,102,100,000;5;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;105,500,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;73449
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;69,100,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13430
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;69,100,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4923;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.4;0;79,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;15.5;0;195,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;149,750,440;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;515,952,080;2;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.25;0;200,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5607
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.45;0;140,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;68276
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.45;0;175,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4719;15204
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.8;0;100,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.45;0;103,930,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;20001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.75;0;202,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;6910;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;169,482,880;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 5 años y hasta 7 años;14;0;98,301,290;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.2;0;245,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;50001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.87;0;199,400,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);Más de 7 años y hasta 15 años;8.85;0;160,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5631
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.08;0;379,180,000;5;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;986,580,000;9;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;190,800,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25754
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.65;0;50,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5266
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;56,580,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;3312;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Sin garantia;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;173,579,600;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;120,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;7490;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;98,700,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;15001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.14;0;166,790,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.45;0;142,100,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.8;0;205,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;25126
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;62,120,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8299;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.45;0;175,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4721;23001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;72,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.51;0;486,935,000;2;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;127,940,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;25307
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;168,671,700;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;63001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.15;0;88,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76520
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;109,620,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8299;41001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.92;0;164,000,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;150,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5266
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;267,120,700;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.7;0;81,700,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;80,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4921;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;15.95;0;600,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 335 SMLMV y menor o igual a 500 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.05;0;126,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.49;0;244,022,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 7 años y hasta 15 años;15;0;50,500,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;239,519,840;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 15 años y hasta 20 años;16.05;0;20,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;41524
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;106,900,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;5519;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Sin garantia;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;175,440,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;125,188,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;66170
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.85;0;147,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4771;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;501,095,980;2;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.75;0;142,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 7 años y hasta 15 años;15.95;0;15,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;15.95;0;225,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;100,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4782;54874
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.35;0;69,300,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.75;0;110,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;226,025,920;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76892
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;15.15;0;107,520,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;80,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.05;0;120,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8299;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.9;0;100,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.6;0;34,750,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;25260
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;155,400,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76130
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;19,656,520;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5021
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.06;0;236,924,000;4;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.75;0;190,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.85;0;180,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;25126
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;2/02/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.88;0;532,980,060;8;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;8001
